"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","101","2.0.0","104494","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","102","2.0.0","105508","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","506","image-keyboard-response","103","2.0.0","106019","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/16-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","104","2.0.0","106928","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","105","2.0.0","107943","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1028","image-keyboard-response","106","2.0.0","108979","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/30-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","107","2.0.0","109884","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","108","2.0.0","110903","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","697","image-keyboard-response","109","2.0.0","111607","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/32-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","110","2.0.0","112520","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","111","2.0.0","113534","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","492","image-keyboard-response","112","2.0.0","114033","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/2-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","113","2.0.0","114947","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","114","2.0.0","115952","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","756","image-keyboard-response","115","2.0.0","116716","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/22-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","116","2.0.0","117636","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","117","2.0.0","118651","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","568","image-keyboard-response","118","2.0.0","119226","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/29-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","119","2.0.0","120144","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
