"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","1505","image-keyboard-response","169","2.0.0","185636","pgfjabr4hpf","smaller","badger","","","stimuli/3-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","170","2.0.0","186538","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","171","2.0.0","187541","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","848","image-keyboard-response","172","2.0.0","188391","pgfjabr4hpf","smaller","badger","","","stimuli/26-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","173","2.0.0","189294","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","174","2.0.0","190296","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1065","image-keyboard-response","175","2.0.0","191362","pgfjabr4hpf","smaller","badger","","","stimuli/33-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","176","2.0.0","192264","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","177","2.0.0","193266","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","778","image-keyboard-response","178","2.0.0","194047","pgfjabr4hpf","smaller","badger","","","stimuli/34-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","179","2.0.0","194950","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","180","2.0.0","195953","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1073","image-keyboard-response","181","2.0.0","197028","pgfjabr4hpf","smaller","badger","","","stimuli/26-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","182","2.0.0","197931","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","183","2.0.0","198933","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1866","image-keyboard-response","184","2.0.0","200801","pgfjabr4hpf","smaller","badger","","","stimuli/27-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","185","2.0.0","201703","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","186","2.0.0","202706","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","974","image-keyboard-response","187","2.0.0","203682","pgfjabr4hpf","smaller","badger","","","stimuli/6-Congruent.jpg","m","","","","","right","m","true"
