"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","546","image-keyboard-response","91","2.0.0","107708","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/21-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","92","2.0.0","108611","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","93","2.0.0","109613","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","886","image-keyboard-response","94","2.0.0","110501","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/29-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","95","2.0.0","111404","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","96","2.0.0","112406","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1309","image-keyboard-response","97","2.0.0","113716","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/15-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","98","2.0.0","114619","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","99","2.0.0","115622","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","544","image-keyboard-response","100","2.0.0","116168","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/35-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","101","2.0.0","117070","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","102","2.0.0","118073","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","563","image-keyboard-response","103","2.0.0","118638","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/13-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","104","2.0.0","119541","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","105","2.0.0","120543","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","501","image-keyboard-response","106","2.0.0","121047","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/21-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","107","2.0.0","121949","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","108","2.0.0","122951","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","606","image-keyboard-response","109","2.0.0","123558","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/12-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","110","2.0.0","124460","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","111","2.0.0","125468","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","687","image-keyboard-response","112","2.0.0","126158","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/35-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","113","2.0.0","127060","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","114","2.0.0","128063","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","689","image-keyboard-response","115","2.0.0","128754","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/11-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","116","2.0.0","129656","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","117","2.0.0","130657","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","490","image-keyboard-response","118","2.0.0","131149","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/25-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","119","2.0.0","132051","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
