"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","285","2.0.0","6130544","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","664","image-keyboard-response","286","2.0.0","6131210","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/15-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","287","2.0.0","6132112","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","288","2.0.0","6133114","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1051","image-keyboard-response","289","2.0.0","6134167","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/4-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","290","2.0.0","6135069","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","291","2.0.0","6136071","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","637","image-keyboard-response","292","2.0.0","6136709","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/31-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","293","2.0.0","6137612","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","294","2.0.0","6138614","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","872","image-keyboard-response","295","2.0.0","6139487","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/5-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","296","2.0.0","6140389","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","297","2.0.0","6141393","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","634","image-keyboard-response","298","2.0.0","6142028","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/23-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","299","2.0.0","6142931","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","300","2.0.0","6143934","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","611","image-keyboard-response","301","2.0.0","6144547","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/23-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","302","2.0.0","6145450","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","303","2.0.0","6146453","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","664","image-keyboard-response","304","2.0.0","6147119","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/22-Congruent.jpg","z","","","","","left","z","true"
