"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","141","html-keyboard-response","344","2.0.0","395120","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","345","2.0.0","396125","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","446","image-keyboard-response","346","2.0.0","396572","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/33-Inongruent.jpg","m","","","","","right","m","true"
"","128","html-keyboard-response","347","2.0.0","396700","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","348","2.0.0","397706","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","634","image-keyboard-response","349","2.0.0","398341","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/35-Congruent.jpg","z","","","","","left","z","true"
"","155","html-keyboard-response","350","2.0.0","398496","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","351","2.0.0","399501","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","589","image-keyboard-response","352","2.0.0","400090","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/12-Congruent.jpg","z","","","","","left","z","true"
"","141","html-keyboard-response","353","2.0.0","400231","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","354","2.0.0","401235","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","509","image-keyboard-response","355","2.0.0","401744","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/4-Congruent.jpg","z","","","","","left","z","true"
"","147","html-keyboard-response","356","2.0.0","401892","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","357","2.0.0","402907","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","889","image-keyboard-response","358","2.0.0","403796","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/22-Congruent.jpg","z","","","","","left","z","true"
"","149","html-keyboard-response","359","2.0.0","403945","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","360","2.0.0","404948","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","509","image-keyboard-response","361","2.0.0","405457","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/34-Congruent.jpg","z","","","","","left","z","true"
"","209","html-keyboard-response","362","2.0.0","405666","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","363","2.0.0","406678","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","371","image-keyboard-response","364","2.0.0","407050","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/16-Inongruent.jpg","m","","","","","right","m","true"
"","155","html-keyboard-response","365","2.0.0","407205","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","366","2.0.0","408207","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","706","image-keyboard-response","367","2.0.0","408914","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/10-Inongruent.jpg","m","","","","","right","m","true"
"","155","html-keyboard-response","368","2.0.0","409069","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","369","2.0.0","410077","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","955","image-keyboard-response","370","2.0.0","411033","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/19-Congruent.jpg","z","","","","","left","z","true"
"","142","html-keyboard-response","371","2.0.0","411175","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","372","2.0.0","412178","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","578","image-keyboard-response","373","2.0.0","412756","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/31-Inongruent.jpg","m","","","","","right","m","true"
"","181","html-keyboard-response","374","2.0.0","412937","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","375","2.0.0","413952","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","457","image-keyboard-response","376","2.0.0","414410","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/11-Congruent.jpg","z","","","","","left","z","true"
"","196","html-keyboard-response","377","2.0.0","414606","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
